,address,attributes,business_id,categories,city,hours,is_open,latitude,longitude,name,postal_code,review_count,stars,state
811,"""839 W University Dr""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'RestaurantsReservations': 'False', 'RestaurantsAttire': ""'casual'"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'RestaurantsTakeOut': 'True', 'NoiseLevel': ""u'average'"", 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'OutdoorSeating': 'True', 'BikeParking': 'True', 'BusinessAcceptsCreditCards': 'True', 'DriveThru': 'False', 'Alcohol': ""'none'"", 'RestaurantsDelivery': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'no'"", 'HasTV': 'False'}""","""aXsmmtepl0JZNcl3pkXqww""","""Fast Food, Sandwiches, Restaurants, American (New)""","""Tempe""","""{'Monday': '0:0-0:0', 'Tuesday': '8:0-15:0', 'Wednesday': '8:0-15:0', 'Thursday': '8:0-15:0', 'Friday': '8:0-15:0'}""",1,33.4212223787,-111.9516137633,"""Sacks Sandwiches - Hardy""","""85281""",100,4.0,"""AZ"""
812,"""2940 S Jones Blvd, Ste C""","""{'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'ByAppointmentOnly': 'True', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'False', 'BusinessAcceptsBitcoin': 'False'}""","""XA-0T6x--L9-FVs_o19YBg""","""Waxing, Eyelash Service, Beauty & Spas, Hair Removal, Skin Care""","""Las Vegas""","""{'Monday': '0:0-0:0', 'Wednesday': '9:30-18:0', 'Thursday': '9:30-18:0', 'Friday': '9:30-18:0', 'Saturday': '9:30-16:0', 'Sunday': '10:0-16:0'}""",1,36.1358996,-115.224439,"""Dazzling Skin""","""89146""",20,5.0,"""NV"""
813,"""942 Penn Ave""","""{'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': True}"", 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'True', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': True, 'upscale': False, 'classy': False, 'casual': True}"", 'Music': ""{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}"", 'HasTV': 'True', 'Alcohol': ""u'full_bar'"", 'RestaurantsDelivery': 'False', 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': False, 'breakfast': False}"", 'Caters': 'False', 'GoodForDancing': 'False', 'WiFi': ""u'free'"", 'BikeParking': 'True', 'BestNights': ""{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': True, 'saturday': True}""}""","""sMzNLdhJZGzYirIWt-fMAg""","""Cocktail Bars, Italian, American (New), Nightlife, Bars, Pizza, Restaurants""","""Pittsburgh""","""{'Monday': '0:0-0:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-0:0', 'Thursday': '11:0-0:0', 'Friday': '11:0-0:0', 'Saturday': '11:0-0:0', 'Sunday': '11:0-22:0'}""",1,40.4439496,-79.9964366,"""Sienna Mercato""","""15222""",752,4.0,"""PA"""
814,"""1414 Kensington Road NW, Suite 103A""","""{'GoodForKids': 'True', 'RestaurantsPriceRange2': '3', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'ByAppointmentOnly': 'False'}""","""h9HlGgNKlepmajST28j8Cg""","""Day Spas, Hair Salons, Beauty & Spas""","""Calgary""","""{'Tuesday': '9:0-17:30', 'Wednesday': '9:0-20:0', 'Thursday': '10:0-20:30', 'Friday': '9:0-17:30', 'Saturday': '8:0-16:0'}""",1,51.052509,-114.092629,"""Hair 2000""","""T2N 3P9""",4,4.0,"""AB"""
815,"""8480 S Las Vegas Blvd, Ste 110""","""{'Alcohol': ""u'beer_and_wine'"", 'RestaurantsGoodForGroups': 'True', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsPriceRange2': '1', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'WiFi': ""u'no'"", 'Caters': 'True', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'GoodForKids': 'True', 'OutdoorSeating': 'False', 'RestaurantsReservations': 'False', 'BusinessAcceptsCreditCards': 'True'}""","""DZkVWxknDUuWX0-wmtGhQw""","""Delis, Restaurants, Sandwiches, Pizza""","""Las Vegas""","""{'Monday': '11:0-21:30', 'Tuesday': '11:0-21:30', 'Wednesday': '11:0-21:30', 'Thursday': '11:0-21:30', 'Friday': '11:0-21:30', 'Saturday': '11:0-21:30', 'Sunday': '11:0-21:30'}""",0,36.0357393,-115.171471,"""Deli Pizza Cafe""","""89123""",29,3.0,"""NV"""
816,"""18059-8 W Catawba Ave""","""{'OutdoorSeating': 'False', 'NoiseLevel': ""u'average'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'True', 'RestaurantsPriceRange2': '1', 'Caters': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'Alcohol': ""u'beer_and_wine'"", 'RestaurantsReservations': 'False', 'WiFi': ""u'no'"", 'RestaurantsDelivery': 'True', 'HasTV': 'False', 'RestaurantsAttire': ""u'casual'"", 'RestaurantsTakeOut': 'True', 'RestaurantsTableService': 'False'}""","""2E57EmAD7qdfS1NL8_EfMQ""","""Restaurants, Italian, Pizza""","""Cornelius""","""{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-21:0'}""",0,35.4596408,-80.88891109999999,"""Buscemis Pizza""","""28031""",4,4.0,"""NC"""
817,"""6277 Carolina Commons Dr, Ste 600""","""{'BusinessAcceptsCreditCards': 'True'}""","""lY_wkAm9RaedOGqfqxmSnw""","""Post Offices, Notaries, Shipping Centers, Local Services, Mailbox Centers, Printing Services, Public Services & Government""","""Indian Land""","""{'Monday': '0:0-0:0', 'Tuesday': '8:0-18:30', 'Wednesday': '8:0-18:30', 'Thursday': '8:0-18:30', 'Friday': '8:0-18:30', 'Saturday': '9:0-16:0'}""",1,34.9369484,-80.83846,"""The UPS Store""","""29707""",6,3.0,"""SC"""
818,"""2601 Old Camden Sq""","""nan""","""1A1b0ELki8v-C-0VtdoGAg""","""Foundation Repair, Contractors, Waterproofing, Home Services""","""Madison""","""nan""",1,43.1332164,-89.2864606,"""Dry Otter Basement Waterproofing""","""53718""",3,3.5,"""WI"""
819,"""5959 S Hualapai Way""","""nan""","""4eO86WWyUBbsoCro6NrXEQ""","""Education, Middle Schools & High Schools""","""Las Vegas""","""nan""",1,36.0813328,-115.31616509999998,"""Bishop Gorman High School""","""89135""",10,3.0,"""NV"""
820,"""9570 McCowan Road""","""{'NoiseLevel': ""u'average'"", 'RestaurantsAttire': ""u'casual'"", 'OutdoorSeating': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'HasTV': 'True', 'RestaurantsDelivery': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'brunch': False, 'breakfast': False}"", 'GoodForKids': 'True', 'RestaurantsGoodForGroups': 'True', 'WiFi': ""u'no'"", 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BikeParking': 'True', 'Alcohol': ""u'none'"", 'RestaurantsTakeOut': 'True', 'Caters': 'False', 'RestaurantsReservations': 'False', 'RestaurantsPriceRange2': '2'}""","""pDMxIQoqkZJeUe2r8XIVKQ""","""Vietnamese, Restaurants""","""Markham""","""{'Monday': '11:0-22:0', 'Tuesday': '11:0-22:0', 'Wednesday': '11:0-22:0', 'Thursday': '11:0-22:0', 'Friday': '11:0-22:0', 'Saturday': '11:0-22:0', 'Sunday': '11:0-22:0'}""",1,43.892497636099996,-79.2917408422,"""Kim Dinh""","""L6C 3G3""",61,3.0,"""ON"""
821,"""156 Rue Prince Arthur E""","""{'NoiseLevel': ""u'average'"", 'WiFi': ""u'free'"", 'HasTV': 'True', 'RestaurantsTakeOut': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsTableService': 'True', 'RestaurantsAttire': ""'casual'"", 'RestaurantsGoodForGroups': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'OutdoorSeating': 'True', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'brunch': True, 'breakfast': True}"", 'RestaurantsPriceRange2': '2', 'Alcohol': ""u'none'"", 'RestaurantsReservations': 'True', 'WheelchairAccessible': 'False', 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'Caters': 'True'}""","""RJdSwvgAd2TRdQw4iOsrag""","""Food, Breakfast & Brunch, Ice Cream & Frozen Yogurt, Mexican, Cafes, Restaurants""","""Montréal""","""{'Monday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '11:0-21:0', 'Sunday': '11:0-17:0'}""",1,45.515404,-73.571156,"""Café Mezcal""","""H2X 1B7""",49,4.0,"""QC"""
822,"""110 Rue Notre Dame Ouest""","""nan""","""Ve0nCDcXlu5aZ_S7k0J7sA""","""Walking Tours, Tours, Hotels & Travel""","""Montréal""","""nan""",1,45.5044263,-73.5559176,"""Old Montreal Walking Tour by Viator""","""H2Y 1T1""",7,5.0,"""QC"""
823,"""3091 Dundas Street W""","""{'ByAppointmentOnly': 'True'}""","""xqQ0njbNhkJoSAjiQBLLyQ""","""Home Services, Professional Services, Real Estate, Real Estate Agents, Real Estate Services""","""Toronto""","""{'Monday': '6:0-23:45', 'Tuesday': '6:0-23:45', 'Wednesday': '6:0-23:45', 'Thursday': '6:0-23:45', 'Friday': '6:0-23:45', 'Saturday': '6:0-23:45', 'Sunday': '6:0-23:45'}""",1,43.66532720000001,-79.4726058,"""The BREL Team""","""M6P 1Z9""",36,5.0,"""ON"""
824,"""5860 Canal Rd""","""{'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsDelivery': 'False', 'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'True'}""","""jwRBWbgTuiaQUrv-FpT8uw""","""Fruits & Veggies, Delis, Restaurants, Bakeries, Specialty Food, Farms, Arts & Entertainment, Food""","""Valley View""","""nan""",1,41.3981336104,-81.6262366623,"""Foote's Valley Farm""","""44125""",3,3.5,"""OH"""
825,"""Unit 305, 145 Front Street E""","""{'ByAppointmentOnly': 'True'}""","""VmTFY0aszmKLe8CJ7XIu7Q""","""Home Services, Mortgage Brokers, Real Estate""","""Toronto""","""{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-18:0', 'Friday': '9:0-18:0'}""",1,43.64987173,-79.3694078922,"""Mortgages.ca""","""M5A 1E3""",5,5.0,"""ON"""
826,"""4439 Rue Wellington""","""{'ByAppointmentOnly': 'False', 'RestaurantsPriceRange2': '2', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""KkMXVVD_UEcZ3WCSS5R7nw""","""Hair Salons, Nail Salons, Beauty & Spas, Makeup Artists, Day Spas, Eyelash Service""","""Verdun""","""{'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '8:0-17:0'}""",0,45.4596085,-73.5674468,"""Hills Coiffure & Spa""","""H4G""",5,3.0,"""QC"""
827,"""13600 W Ctr St""","""{'BusinessAcceptsCreditCards': 'True'}""","""dOB-UgG3H1V0wNLSucUYvQ""","""Auto Repair, Car Dealers, Auto Detailing, Body Shops, Automotive""","""Burton""","""{'Monday': '0:0-0:0', 'Tuesday': '9:0-18:0', 'Wednesday': '9:0-18:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-18:0', 'Saturday': '9:0-16:0'}""",1,41.471319,-81.1531171,"""Preston Superstore""","""44021""",7,5.0,"""OH"""
828,"""20118 N 67th Ave, Ste 300-282""","""{'ByAppointmentOnly': 'False', 'BusinessAcceptsCreditCards': 'True'}""","""oOCJeN58MvdwLnjJfCUdyA""","""Tree Services, Home Services""","""Glendale""","""{'Monday': '9:0-12:0', 'Tuesday': '7:0-17:0', 'Wednesday': '7:0-17:0', 'Thursday': '7:0-17:0', 'Friday': '7:0-17:0', 'Sunday': '0:0-0:0'}""",1,33.6670394,-112.2054822,"""Core Tree Service""","""85308""",81,4.5,"""AZ"""
829,"""1717 Babcock Blvd""","""{'BusinessAcceptsCreditCards': 'True'}""","""9DATrh1eJOwvHGNrQPpN2w""","""Event Planning & Services, Venues & Event Spaces""","""Pittsburgh""","""{'Monday': '9:0-17:0', 'Tuesday': '9:0-17:0', 'Wednesday': '9:0-17:0', 'Thursday': '9:0-17:0', 'Friday': '9:0-17:0', 'Saturday': '9:0-17:0', 'Sunday': '9:0-17:0'}""",1,40.501106,-79.98139990000001,"""Sigmas Conference & Event Center""","""15209""",3,5.0,"""PA"""
830,"""37 Parliament St""","""nan""","""QZpNIh08ybhDrGFEshiKtA""","""Pets, Pet Stores, Pet Services""","""Toronto""","""nan""",1,43.6493831,-79.3612079,"""Who's Walking Who Dog Obedience""","""M5A 2Y2""",6,3.0,"""ON"""
831,"""900 Ray Lawson Boulevard""","""nan""","""QPpptKYmU3fZMi_JsUf4qg""","""Pizza, Restaurants""","""Brampton""","""nan""",1,43.6429174,-79.7469265,"""Pizza Depot""","""L6Y 5H7""",5,1.0,"""ON"""
832,"""777 W Lake Mead Pkwy""","""{'RestaurantsPriceRange2': '2', 'OutdoorSeating': 'False', 'BusinessAcceptsCreditCards': 'True', 'GoodForKids': 'False', 'HasTV': 'True', 'Alcohol': ""'full_bar'"", 'BikeParking': 'True', 'RestaurantsDelivery': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsGoodForGroups': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", 'WiFi': ""'free'"", 'RestaurantsReservations': 'False', 'Ambience': ""{'touristy': False, 'hipster': False, 'romantic': False, 'divey': False, 'intimate': False, 'trendy': False, 'upscale': False, 'classy': False, 'casual': False}"", 'NoiseLevel': ""'average'"", 'RestaurantsAttire': ""'casual'""}""","""GLKg_Lu1LK7A0EqR45gpAQ""","""Venues & Event Spaces, Bars, Mexican, Nightlife, Event Planning & Services, Restaurants""","""Henderson""","""{'Monday': '16:0-21:0', 'Tuesday': '16:0-21:0', 'Wednesday': '16:0-21:0', 'Thursday': '16:0-21:0', 'Friday': '16:0-22:0', 'Saturday': '16:0-22:0', 'Sunday': '16:0-21:0'}""",0,36.0319583,-115.0091278,"""Amigos""","""89015""",3,3.0,"""NV"""
833,"""10550 Southern Highlands Pkwy, Ste 150""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'WheelchairAccessible': 'True', 'GoodForKids': 'True', 'ByAppointmentOnly': 'False', 'HairSpecializesIn': ""{'straightperms': True, 'coloring': True, 'extensions': True, 'africanamerican': True, 'curly': True, 'kids': True, 'perms': True, 'asian': True}"", 'BusinessAcceptsCreditCards': 'True', 'RestaurantsPriceRange2': '2', 'BikeParking': 'True'}""","""OqF8enx9gNcgWgdODPYDLg""","""Shopping, Cosmetics & Beauty Supply, Hair Salons, Eyelash Service, Hair Extensions, Day Spas, Beauty & Spas""","""Las Vegas""","""{'Monday': '9:0-21:0', 'Tuesday': '9:0-21:0', 'Wednesday': '9:0-21:0', 'Thursday': '9:0-21:0', 'Friday': '9:0-21:0', 'Saturday': '9:0-21:0', 'Sunday': '9:0-21:0'}""",1,35.9974897,-115.2056326,"""True Aveda Lifestyle Salon & Spa""","""89141""",71,4.0,"""NV"""
834,"""4640 E Desert Inn Rd""","""{'BusinessAcceptsCreditCards': 'True'}""","""LkREQvvhVDbVG4bpRsSjcQ""","""Child Care & Day Care, Preschools, Local Services, Education""","""Las Vegas""","""{'Monday': '6:0-0:0', 'Tuesday': '6:0-0:0', 'Wednesday': '6:0-0:0', 'Thursday': '6:0-0:0', 'Friday': '6:0-0:0', 'Saturday': '6:0-0:0', 'Sunday': '6:0-0:0'}""",1,36.130136,-115.073231,"""Kids Learning Path""","""89121""",9,3.5,"""NV"""
835,"""1840 W Southern Ave""","""{'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True', 'BikeParking': 'True', 'RestaurantsPriceRange2': '4', 'BusinessAcceptsBitcoin': 'False'}""","""r2Tdlv7XnltKAExPFZsg3Q""","""Shopping, Books, Mags, Music & Video, Bookstores""","""Mesa""","""{'Monday': '0:0-0:0', 'Tuesday': '8:0-16:0', 'Wednesday': '8:0-13:0', 'Thursday': '8:0-16:0', 'Friday': '8:0-14:0'}""",1,33.3936997,-111.8710014,"""The Textbook Company""","""85202""",9,3.5,"""AZ"""
836,"""4229 N 39th Ave""","""nan""","""sVjOmZU6HT330z1mrrzC6w""","""Cabinetry, Home Services""","""Phoenix""","""nan""",1,33.4979575,-112.1429087,"""Cerwood Custom Cabinetry""","""85019""",3,3.5,"""AZ"""
837,"""1110 Federal St""","""{'GoodForKids': 'True', 'BusinessAcceptsCreditCards': 'False', 'RestaurantsReservations': 'False', 'RestaurantsGoodForGroups': 'False', 'Caters': 'False', 'OutdoorSeating': 'False', 'RestaurantsPriceRange2': '1', 'Alcohol': ""u'none'"", 'NoiseLevel': ""u'average'"", 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsDelivery': 'False', 'Ambience': ""{'romantic': False, 'intimate': False, 'touristy': False, 'hipster': False, 'divey': False, 'classy': False, 'trendy': False, 'upscale': False, 'casual': False}"", 'RestaurantsTakeOut': 'True', 'HasTV': 'True'}""","""rGdaD3j8leOCI0zz3g5Beg""","""Hot Dogs, Restaurants""","""Pittsburgh""","""{'Monday': '9:0-15:0', 'Tuesday': '9:0-15:0', 'Wednesday': '9:0-15:0', 'Thursday': '9:0-15:0', 'Friday': '9:0-15:0', 'Saturday': '9:0-15:0'}""",0,40.455929,-80.0065429,"""Steves New York Hotdog Shop""","""15212""",5,5.0,"""PA"""
838,"""#103, 1608 17 Ave SW""","""{'RestaurantsPriceRange2': '3', 'ByAppointmentOnly': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""X_IOr7KQEJsYinPawg7oAg""","""Hair Removal, Beauty & Spas""","""Calgary""","""nan""",1,51.0380807,-114.0976359,"""The Laser's Edge""","""T2T 0E3""",3,5.0,"""AB"""
839,"""8670 E Shea Blvd, Ste 103""","""{'GoodForKids': 'True'}""","""Yn751ZgAOBazL8Ozsse14Q""","""Performing Arts, Arts & Entertainment""","""Scottsdale""","""{'Monday': '10:0-18:0', 'Tuesday': '10:0-18:0', 'Wednesday': '10:0-18:0', 'Thursday': '10:0-22:0', 'Friday': '10:0-22:0', 'Saturday': '10:0-22:0'}""",1,33.584844,-111.892791,"""Don Bluth Front Row Theatre""","""85260""",24,4.5,"""AZ"""
840,"""1250 Williamson St""","""{'RestaurantsPriceRange2': '2', 'BusinessAcceptsCreditCards': 'True', 'WheelchairAccessible': 'True', 'BikeParking': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}""}""","""uy4LKQ4Q5H5IxnjZEh3JuA""","""Shopping, Flowers & Gifts, Arts & Crafts, Event Planning & Services, Home Decor, Home & Garden, Art Supplies, Cards & Stationery""","""Madison""","""{'Tuesday': '11:0-18:0', 'Wednesday': '11:0-18:0', 'Thursday': '11:0-18:0', 'Friday': '11:0-19:0', 'Saturday': '11:0-17:0', 'Sunday': '11:0-16:0'}""",1,43.084408,-89.3628811,"""Hazel General Store""","""53703""",4,4.0,"""WI"""
841,"""4461 Rue Saint -Denis""","""{'NoiseLevel': ""u'loud'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'WiFi': ""u'free'"", 'Alcohol': ""u'full_bar'"", 'RestaurantsAttire': ""u'casual'"", 'RestaurantsPriceRange2': '2', 'RestaurantsDelivery': 'True', 'OutdoorSeating': 'True', 'HasTV': 'False', 'RestaurantsTakeOut': 'True', 'GoodForKids': 'True', 'BusinessParking': ""{'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", 'RestaurantsGoodForGroups': 'True', 'RestaurantsReservations': 'True', 'BikeParking': 'True'}""","""I4ADugPUJJQJElQekgnY0Q""","""Restaurants, Mexican, Bars, Nightlife""","""Montréal""","""{'Monday': '16:0-22:0', 'Tuesday': '16:0-22:0', 'Wednesday': '16:0-22:0', 'Thursday': '16:0-22:0', 'Friday': '12:0-23:0', 'Saturday': '12:0-23:0', 'Sunday': '16:0-22:0'}""",0,45.523841,-73.582299,"""Restaurant le Cactus""","""H2J 2L2""",15,3.5,"""QC"""
842,"""3015 Winston Churchill Boulevard""","""{'RestaurantsReservations': 'True', 'Alcohol': ""'full_bar'"", 'Ambience': ""{'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", 'Caters': 'True', 'HasTV': 'False', 'GoodForMeal': ""{'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'brunch': True, 'breakfast': False}"", 'RestaurantsPriceRange2': '2', 'NoiseLevel': ""u'average'"", 'WiFi': ""u'no'"", 'OutdoorSeating': 'False', 'RestaurantsGoodForGroups': 'True', 'RestaurantsAttire': ""u'casual'"", 'GoodForKids': 'True', 'BikeParking': 'False', 'RestaurantsTakeOut': 'True', 'RestaurantsDelivery': 'True', 'BusinessAcceptsCreditCards': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}""}""","""oWEFIvvt_kJCuk2V268XeQ""","""Restaurants, Chinese, Dim Sum""","""Mississauga""","""{'Monday': '10:0-23:0', 'Tuesday': '10:0-23:0', 'Wednesday': '10:0-23:0', 'Thursday': '10:0-23:0', 'Friday': '10:0-23:0', 'Saturday': '9:0-23:0', 'Sunday': '9:0-23:0'}""",1,43.524095,-79.6823651,"""Summit Garden Chinese""","""L5L 2V8""",85,3.0,"""ON"""
843,"""2550 Windmill Ln, Ste 110""","""{'BikeParking': 'False', 'ByAppointmentOnly': 'False', 'DogsAllowed': 'False', 'WheelchairAccessible': 'True', 'BusinessParking': ""{'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", 'BusinessAcceptsCreditCards': 'True'}""","""yxxd0BUAJPgKgnYHn4sUiQ""","""Taekwondo, Gyms, Martial Arts, Education, Active Life, Fitness & Instruction, Educational Services""","""Henderson""","""{'Monday': '10:0-21:0', 'Tuesday': '10:0-21:0', 'Wednesday': '10:0-21:0', 'Thursday': '10:0-21:0', 'Friday': '10:0-21:0', 'Saturday': '10:0-12:30'}""",1,36.0429300806,-115.1162262942,"""WTM Taekwondo""","""89074""",5,5.0,"""NV"""
